timestamp,value,target,featureName,className,action
2017-10-31 13:01:25.4,-678421476,EEZnSOOQ6VN7QupVUmMo7W5rk3aSZACiYI2tThmYWwJ6Kdzyj4PBgIpeqVdVK,durantion,Task,UPDATE
2017-10-31 13:01:25.4,0.28034174,EEZnSOOQ6VN7QupVUmMo7W5rk3aSZACiYI2tThmYWwJ6Kdzyj4PBgIpeqVdVK,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.4,0.5251307,EEZnSOOQ6VN7QupVUmMo7W5rk3aSZACiYI2tThmYWwJ6Kdzyj4PBgIpeqVdVK,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.4,6KhYBe28xFQyrL62AmPI3XLJwHYLJbxnqiuLibfIkkHWegXMEsGM4PGcgcz423Aj4mbR4,EEZnSOOQ6VN7QupVUmMo7W5rk3aSZACiYI2tThmYWwJ6Kdzyj4PBgIpeqVdVK,parentJob,Task,UPDATE
2017-10-31 13:01:25.4,IG8K6cvQgHBAXqeyWdg2KozCyEUN7iTXqRDrTEuEUOiRY1IBcYJ3HGRZajUatg,EEZnSOOQ6VN7QupVUmMo7W5rk3aSZACiYI2tThmYWwJ6Kdzyj4PBgIpeqVdVK,hostMachine,Task,UPDATE
2017-10-31 13:01:25.4,VoGHUaIoLYqs0C7ZtzdQNKjfPgoHExgfNW4js0m6Pjf7PNB2O460hG87Zt2dhANNuJG,M,M,Task,NEW
2017-10-31 13:01:25.4,1644882152,VoGHUaIoLYqs0C7ZtzdQNKjfPgoHExgfNW4js0m6Pjf7PNB2O460hG87Zt2dhANNuJG,durantion,Task,UPDATE
2017-10-31 13:01:25.4,0.34417367,VoGHUaIoLYqs0C7ZtzdQNKjfPgoHExgfNW4js0m6Pjf7PNB2O460hG87Zt2dhANNuJG,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.4,0.3988226,VoGHUaIoLYqs0C7ZtzdQNKjfPgoHExgfNW4js0m6Pjf7PNB2O460hG87Zt2dhANNuJG,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.4,6KhYBe28xFQyrL62AmPI3XLJwHYLJbxnqiuLibfIkkHWegXMEsGM4PGcgcz423Aj4mbR4,VoGHUaIoLYqs0C7ZtzdQNKjfPgoHExgfNW4js0m6Pjf7PNB2O460hG87Zt2dhANNuJG,parentJob,Task,UPDATE
2017-10-31 13:01:25.4,urmeQLeDcE0nE3wa6ZBnzQlQOfZfGRb23xhMp5w8DfeMlnE4hK8VXAWBcFkusyV9j8umX,VoGHUaIoLYqs0C7ZtzdQNKjfPgoHExgfNW4js0m6Pjf7PNB2O460hG87Zt2dhANNuJG,hostMachine,Task,UPDATE
2017-10-31 13:01:25.4,u5vNwBFdnnyhRgl5dFhEhpmqag5okE0XGzUng96Qu7h4UltBCQnhrvIOWZljph46cOP,M,M,Task,NEW
2017-10-31 13:01:25.4,-2139065656,u5vNwBFdnnyhRgl5dFhEhpmqag5okE0XGzUng96Qu7h4UltBCQnhrvIOWZljph46cOP,durantion,Task,UPDATE
2017-10-31 13:01:25.4,0.22222018,u5vNwBFdnnyhRgl5dFhEhpmqag5okE0XGzUng96Qu7h4UltBCQnhrvIOWZljph46cOP,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.4,0.42965478,u5vNwBFdnnyhRgl5dFhEhpmqag5okE0XGzUng96Qu7h4UltBCQnhrvIOWZljph46cOP,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.4,6KhYBe28xFQyrL62AmPI3XLJwHYLJbxnqiuLibfIkkHWegXMEsGM4PGcgcz423Aj4mbR4,u5vNwBFdnnyhRgl5dFhEhpmqag5okE0XGzUng96Qu7h4UltBCQnhrvIOWZljph46cOP,parentJob,Task,UPDATE
2017-10-31 13:01:25.401,rizWk7BvLyc59kOeDCXLQJBkeoHCGfKn9EPl3Ae9GHxUrVWLiCUHq4l8fB9VHIYV3DX,u5vNwBFdnnyhRgl5dFhEhpmqag5okE0XGzUng96Qu7h4UltBCQnhrvIOWZljph46cOP,hostMachine,Task,UPDATE
2017-10-31 13:01:25.401,UweJeQmtmGiH1UV9T4DNm048vmCDMigFh42K1LHAjjtOqTA1bgOgdrxNZKJwIXF,M,M,Task,NEW
2017-10-31 13:01:25.401,-1502701500,UweJeQmtmGiH1UV9T4DNm048vmCDMigFh42K1LHAjjtOqTA1bgOgdrxNZKJwIXF,durantion,Task,UPDATE
2017-10-31 13:01:25.401,0.8305207,UweJeQmtmGiH1UV9T4DNm048vmCDMigFh42K1LHAjjtOqTA1bgOgdrxNZKJwIXF,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.401,0.029710233,UweJeQmtmGiH1UV9T4DNm048vmCDMigFh42K1LHAjjtOqTA1bgOgdrxNZKJwIXF,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.401,6KhYBe28xFQyrL62AmPI3XLJwHYLJbxnqiuLibfIkkHWegXMEsGM4PGcgcz423Aj4mbR4,UweJeQmtmGiH1UV9T4DNm048vmCDMigFh42K1LHAjjtOqTA1bgOgdrxNZKJwIXF,parentJob,Task,UPDATE
2017-10-31 13:01:25.401,bbYV0EFvRsTzjqe1ynr2vqnxa0rdcKb7lT5AIPXziUcKpf5Wy0depUQOVHvHzXFl,UweJeQmtmGiH1UV9T4DNm048vmCDMigFh42K1LHAjjtOqTA1bgOgdrxNZKJwIXF,hostMachine,Task,UPDATE
2017-10-31 13:01:25.401,VjK2YO4u0xea1W94foxVfY3w4LN7OP7cm7tbnNJua9y7dem6OurgnZDoxObsp0qfVdw,M,M,Task,NEW
2017-10-31 13:01:25.401,1886199972,VjK2YO4u0xea1W94foxVfY3w4LN7OP7cm7tbnNJua9y7dem6OurgnZDoxObsp0qfVdw,durantion,Task,UPDATE
2017-10-31 13:01:25.401,0.9623777,VjK2YO4u0xea1W94foxVfY3w4LN7OP7cm7tbnNJua9y7dem6OurgnZDoxObsp0qfVdw,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.401,0.64897823,VjK2YO4u0xea1W94foxVfY3w4LN7OP7cm7tbnNJua9y7dem6OurgnZDoxObsp0qfVdw,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.401,6KhYBe28xFQyrL62AmPI3XLJwHYLJbxnqiuLibfIkkHWegXMEsGM4PGcgcz423Aj4mbR4,VjK2YO4u0xea1W94foxVfY3w4LN7OP7cm7tbnNJua9y7dem6OurgnZDoxObsp0qfVdw,parentJob,Task,UPDATE
2017-10-31 13:01:25.401,mAH1FlGvQYXCwGS0NMLmxZhY6op7ZNJHfm8GlhRZWFQKid3VYtArjzDlOAqh,VjK2YO4u0xea1W94foxVfY3w4LN7OP7cm7tbnNJua9y7dem6OurgnZDoxObsp0qfVdw,hostMachine,Task,UPDATE
2017-10-31 13:01:25.401,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,M,M,Job,NEW
2017-10-31 13:01:25.401,4YWWx1jgJdIWB9mLg8sOeZfmuzP3CH7tdZ6jQToEXf1Do3UoMIOJOmspS01sXhAB6e7Hm,M,M,Task,NEW
2017-10-31 13:01:25.401,825550480,4YWWx1jgJdIWB9mLg8sOeZfmuzP3CH7tdZ6jQToEXf1Do3UoMIOJOmspS01sXhAB6e7Hm,durantion,Task,UPDATE
2017-10-31 13:01:25.401,0.5315838,4YWWx1jgJdIWB9mLg8sOeZfmuzP3CH7tdZ6jQToEXf1Do3UoMIOJOmspS01sXhAB6e7Hm,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.402,0.46588707,4YWWx1jgJdIWB9mLg8sOeZfmuzP3CH7tdZ6jQToEXf1Do3UoMIOJOmspS01sXhAB6e7Hm,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.402,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,4YWWx1jgJdIWB9mLg8sOeZfmuzP3CH7tdZ6jQToEXf1Do3UoMIOJOmspS01sXhAB6e7Hm,parentJob,Task,UPDATE
2017-10-31 13:01:25.402,lps7qKfWbXdiMvf4ek212cURQAlNLFWqjyRMmj42g0ITH5Up6X111uLhRR,4YWWx1jgJdIWB9mLg8sOeZfmuzP3CH7tdZ6jQToEXf1Do3UoMIOJOmspS01sXhAB6e7Hm,hostMachine,Task,UPDATE
2017-10-31 13:01:25.402,15d8JUGL6V5tdNGdQCjm2Hgya8ELez1QsuP80IexYYmgQA6RetI3B9UUwbJL2F7,M,M,Task,NEW
2017-10-31 13:01:25.402,-1525916732,15d8JUGL6V5tdNGdQCjm2Hgya8ELez1QsuP80IexYYmgQA6RetI3B9UUwbJL2F7,durantion,Task,UPDATE
2017-10-31 13:01:25.402,0.37857312,15d8JUGL6V5tdNGdQCjm2Hgya8ELez1QsuP80IexYYmgQA6RetI3B9UUwbJL2F7,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.402,0.9412509,15d8JUGL6V5tdNGdQCjm2Hgya8ELez1QsuP80IexYYmgQA6RetI3B9UUwbJL2F7,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.402,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,15d8JUGL6V5tdNGdQCjm2Hgya8ELez1QsuP80IexYYmgQA6RetI3B9UUwbJL2F7,parentJob,Task,UPDATE
2017-10-31 13:01:25.402,biEmRPOVQc9HUulsQkF6XeNYOXX7RlfmEOfsSI7TXlOAWuXFkeriHGHI8Ry2MJ5,15d8JUGL6V5tdNGdQCjm2Hgya8ELez1QsuP80IexYYmgQA6RetI3B9UUwbJL2F7,hostMachine,Task,UPDATE
2017-10-31 13:01:25.402,Xyd7iBXljrLTFObvc2Byz5CqDfPrAI4ZxECa91mhAgkVSZAjtJN5X2Zb8uPUfZsbL,M,M,Task,NEW
2017-10-31 13:01:25.402,1431582584,Xyd7iBXljrLTFObvc2Byz5CqDfPrAI4ZxECa91mhAgkVSZAjtJN5X2Zb8uPUfZsbL,durantion,Task,UPDATE
2017-10-31 13:01:25.402,0.18927217,Xyd7iBXljrLTFObvc2Byz5CqDfPrAI4ZxECa91mhAgkVSZAjtJN5X2Zb8uPUfZsbL,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.402,0.59124464,Xyd7iBXljrLTFObvc2Byz5CqDfPrAI4ZxECa91mhAgkVSZAjtJN5X2Zb8uPUfZsbL,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.402,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,Xyd7iBXljrLTFObvc2Byz5CqDfPrAI4ZxECa91mhAgkVSZAjtJN5X2Zb8uPUfZsbL,parentJob,Task,UPDATE
2017-10-31 13:01:25.402,wk8avkhllFxAjJDUqV1982qstVFUiul2CwaaOmYJDRTQatdUpK30d8jT4hxcSx8,Xyd7iBXljrLTFObvc2Byz5CqDfPrAI4ZxECa91mhAgkVSZAjtJN5X2Zb8uPUfZsbL,hostMachine,Task,UPDATE
2017-10-31 13:01:25.402,xhRtXLVZjny6tdG06QLFCamZIIa684FCmjVGwKqivfs0eN9aiGeu7O0YQ2Sk,M,M,Task,NEW
2017-10-31 13:01:25.402,1460326544,xhRtXLVZjny6tdG06QLFCamZIIa684FCmjVGwKqivfs0eN9aiGeu7O0YQ2Sk,durantion,Task,UPDATE
2017-10-31 13:01:25.402,0.5368268,xhRtXLVZjny6tdG06QLFCamZIIa684FCmjVGwKqivfs0eN9aiGeu7O0YQ2Sk,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.402,0.840982,xhRtXLVZjny6tdG06QLFCamZIIa684FCmjVGwKqivfs0eN9aiGeu7O0YQ2Sk,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.402,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,xhRtXLVZjny6tdG06QLFCamZIIa684FCmjVGwKqivfs0eN9aiGeu7O0YQ2Sk,parentJob,Task,UPDATE
2017-10-31 13:01:25.402,qu9uNvfwXnBufbjTyg9jWApTN6ZRXsKAPdYkMf67syNsUq2EfaUBpvKsN6x,xhRtXLVZjny6tdG06QLFCamZIIa684FCmjVGwKqivfs0eN9aiGeu7O0YQ2Sk,hostMachine,Task,UPDATE
2017-10-31 13:01:25.403,TTlDfgXG7pJYpsGMzE30H2j76PLoikNixMByyqsfUr1ZTLvh11pWCe12ne,M,M,Task,NEW
2017-10-31 13:01:25.403,-331282892,TTlDfgXG7pJYpsGMzE30H2j76PLoikNixMByyqsfUr1ZTLvh11pWCe12ne,durantion,Task,UPDATE
2017-10-31 13:01:25.403,0.12016058,TTlDfgXG7pJYpsGMzE30H2j76PLoikNixMByyqsfUr1ZTLvh11pWCe12ne,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.403,0.8835932,TTlDfgXG7pJYpsGMzE30H2j76PLoikNixMByyqsfUr1ZTLvh11pWCe12ne,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.403,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,TTlDfgXG7pJYpsGMzE30H2j76PLoikNixMByyqsfUr1ZTLvh11pWCe12ne,parentJob,Task,UPDATE
2017-10-31 13:01:25.403,rizWk7BvLyc59kOeDCXLQJBkeoHCGfKn9EPl3Ae9GHxUrVWLiCUHq4l8fB9VHIYV3DX,TTlDfgXG7pJYpsGMzE30H2j76PLoikNixMByyqsfUr1ZTLvh11pWCe12ne,hostMachine,Task,UPDATE
2017-10-31 13:01:25.403,ibzfSuzNCs32IxR9KO0VPM5ifpzvyPPKHCUNlmgOkhcGwfx3BGrcqOmh8P6xdWfI,M,M,Task,NEW
2017-10-31 13:01:25.403,-1337375680,ibzfSuzNCs32IxR9KO0VPM5ifpzvyPPKHCUNlmgOkhcGwfx3BGrcqOmh8P6xdWfI,durantion,Task,UPDATE
2017-10-31 13:01:25.403,0.17102689,ibzfSuzNCs32IxR9KO0VPM5ifpzvyPPKHCUNlmgOkhcGwfx3BGrcqOmh8P6xdWfI,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.403,0.79199773,ibzfSuzNCs32IxR9KO0VPM5ifpzvyPPKHCUNlmgOkhcGwfx3BGrcqOmh8P6xdWfI,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.403,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,ibzfSuzNCs32IxR9KO0VPM5ifpzvyPPKHCUNlmgOkhcGwfx3BGrcqOmh8P6xdWfI,parentJob,Task,UPDATE
2017-10-31 13:01:25.403,qu9uNvfwXnBufbjTyg9jWApTN6ZRXsKAPdYkMf67syNsUq2EfaUBpvKsN6x,ibzfSuzNCs32IxR9KO0VPM5ifpzvyPPKHCUNlmgOkhcGwfx3BGrcqOmh8P6xdWfI,hostMachine,Task,UPDATE
2017-10-31 13:01:25.403,y2U6n8IWvh5sjY94kHwYgQRCHXKJMOpkZT4x3Y6rvJjQIUNWdjVv5NolBfOB,M,M,Task,NEW
2017-10-31 13:01:25.403,1625069348,y2U6n8IWvh5sjY94kHwYgQRCHXKJMOpkZT4x3Y6rvJjQIUNWdjVv5NolBfOB,durantion,Task,UPDATE
2017-10-31 13:01:25.403,0.5137357,y2U6n8IWvh5sjY94kHwYgQRCHXKJMOpkZT4x3Y6rvJjQIUNWdjVv5NolBfOB,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.403,0.05460459,y2U6n8IWvh5sjY94kHwYgQRCHXKJMOpkZT4x3Y6rvJjQIUNWdjVv5NolBfOB,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.403,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,y2U6n8IWvh5sjY94kHwYgQRCHXKJMOpkZT4x3Y6rvJjQIUNWdjVv5NolBfOB,parentJob,Task,UPDATE
2017-10-31 13:01:25.403,ff5khUOXHAu4YJU0pYGTt6uXTuSyKJ096rqOYllqGjk0KUfccK1bO86dmV5lwoUS,y2U6n8IWvh5sjY94kHwYgQRCHXKJMOpkZT4x3Y6rvJjQIUNWdjVv5NolBfOB,hostMachine,Task,UPDATE
2017-10-31 13:01:25.403,VLX2Z68F0xQFKg8k7ab3jN29YNdfPKDsKmVyxLxblwK9POVVZjyLt6ZfctCBLG4ay6u3C9,M,M,Task,NEW
2017-10-31 13:01:25.403,199599244,VLX2Z68F0xQFKg8k7ab3jN29YNdfPKDsKmVyxLxblwK9POVVZjyLt6ZfctCBLG4ay6u3C9,durantion,Task,UPDATE
2017-10-31 13:01:25.403,0.88451785,VLX2Z68F0xQFKg8k7ab3jN29YNdfPKDsKmVyxLxblwK9POVVZjyLt6ZfctCBLG4ay6u3C9,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.403,0.113791645,VLX2Z68F0xQFKg8k7ab3jN29YNdfPKDsKmVyxLxblwK9POVVZjyLt6ZfctCBLG4ay6u3C9,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.403,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,VLX2Z68F0xQFKg8k7ab3jN29YNdfPKDsKmVyxLxblwK9POVVZjyLt6ZfctCBLG4ay6u3C9,parentJob,Task,UPDATE
2017-10-31 13:01:25.403,9Ond1JDvIg1GPQppcR3Eqqyigi0TlvEBQrBrRTyNd1ev9QzjTlg39Wya3ffVLJcpfo2,VLX2Z68F0xQFKg8k7ab3jN29YNdfPKDsKmVyxLxblwK9POVVZjyLt6ZfctCBLG4ay6u3C9,hostMachine,Task,UPDATE
2017-10-31 13:01:25.403,Yof7u8O6c2hdLOOTsoDnJePwsnJhjnetCbRnCl5aNrZIFgvU6MnMWO4i6qWL,M,M,Task,NEW
2017-10-31 13:01:25.403,-1109998708,Yof7u8O6c2hdLOOTsoDnJePwsnJhjnetCbRnCl5aNrZIFgvU6MnMWO4i6qWL,durantion,Task,UPDATE
2017-10-31 13:01:25.403,0.44261962,Yof7u8O6c2hdLOOTsoDnJePwsnJhjnetCbRnCl5aNrZIFgvU6MnMWO4i6qWL,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.403,0.3150077,Yof7u8O6c2hdLOOTsoDnJePwsnJhjnetCbRnCl5aNrZIFgvU6MnMWO4i6qWL,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.403,jgcZrG9HTQVjw9UNBAbd1J6b7ZgaQ1NeZyapHENOaKq9sovTXM4qdKZt0KoDbQlGOhVt,Yof7u8O6c2hdLOOTsoDnJePwsnJhjnetCbRnCl5aNrZIFgvU6MnMWO4i6qWL,parentJob,Task,UPDATE
2017-10-31 13:01:25.403,dATSbxk0sbEQKUNNzSoVhpJ1qxEN9A6JnqNlRxJJfzBwkAZOB3vjsPlhGkQjUqn,Yof7u8O6c2hdLOOTsoDnJePwsnJhjnetCbRnCl5aNrZIFgvU6MnMWO4i6qWL,hostMachine,Task,UPDATE
2017-10-31 13:01:25.403,WvGfS7q8ohMPlWYFk8doNzZMK9oWSAMKfHauLKnM4oVV3xAVYMSUFMFWlOyy6SYG,M,M,Job,NEW
2017-10-31 13:01:25.403,hQZ8k5LhcNwIKzGNZuXlMw2DvWkhFkPYNJgzmfSoU68m34gtM1qEo2x6rFr,M,M,Task,NEW
2017-10-31 13:01:25.403,-929557844,hQZ8k5LhcNwIKzGNZuXlMw2DvWkhFkPYNJgzmfSoU68m34gtM1qEo2x6rFr,durantion,Task,UPDATE
2017-10-31 13:01:25.403,0.23825222,hQZ8k5LhcNwIKzGNZuXlMw2DvWkhFkPYNJgzmfSoU68m34gtM1qEo2x6rFr,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.403,0.10336238,hQZ8k5LhcNwIKzGNZuXlMw2DvWkhFkPYNJgzmfSoU68m34gtM1qEo2x6rFr,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.403,WvGfS7q8ohMPlWYFk8doNzZMK9oWSAMKfHauLKnM4oVV3xAVYMSUFMFWlOyy6SYG,hQZ8k5LhcNwIKzGNZuXlMw2DvWkhFkPYNJgzmfSoU68m34gtM1qEo2x6rFr,parentJob,Task,UPDATE
2017-10-31 13:01:25.403,d8sDKAnW8Uf9ALALQZ5KzpHCHgQKAB2VPpTGIJrYt4rkN4gm7QCUZ6hBqaay74myS,hQZ8k5LhcNwIKzGNZuXlMw2DvWkhFkPYNJgzmfSoU68m34gtM1qEo2x6rFr,hostMachine,Task,UPDATE
2017-10-31 13:01:25.403,QN4icX9t4MDwKhqq7N0i1h185YPFVmwdnsuUojEj0MtLWMNHHbLLPiZcBAIzB,M,M,Task,NEW
2017-10-31 13:01:25.403,-880819524,QN4icX9t4MDwKhqq7N0i1h185YPFVmwdnsuUojEj0MtLWMNHHbLLPiZcBAIzB,durantion,Task,UPDATE
2017-10-31 13:01:25.403,0.048852324,QN4icX9t4MDwKhqq7N0i1h185YPFVmwdnsuUojEj0MtLWMNHHbLLPiZcBAIzB,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.404,0.72390187,QN4icX9t4MDwKhqq7N0i1h185YPFVmwdnsuUojEj0MtLWMNHHbLLPiZcBAIzB,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.404,WvGfS7q8ohMPlWYFk8doNzZMK9oWSAMKfHauLKnM4oVV3xAVYMSUFMFWlOyy6SYG,QN4icX9t4MDwKhqq7N0i1h185YPFVmwdnsuUojEj0MtLWMNHHbLLPiZcBAIzB,parentJob,Task,UPDATE
2017-10-31 13:01:25.404,S0L3Ym3C4BJOu0v9ZsQwXG5U4LOOiBfEKBFJcDH6dlQsECSGxIDLzWgohH,QN4icX9t4MDwKhqq7N0i1h185YPFVmwdnsuUojEj0MtLWMNHHbLLPiZcBAIzB,hostMachine,Task,UPDATE
2017-10-31 13:01:25.404,OxNhL0rz4BBurzo1pVDStisHWDMuDFenAKz92ODqTQLgcDwgFWu10aE4sqHQE,M,M,Task,NEW
2017-10-31 13:01:25.404,-1514188668,OxNhL0rz4BBurzo1pVDStisHWDMuDFenAKz92ODqTQLgcDwgFWu10aE4sqHQE,durantion,Task,UPDATE
2017-10-31 13:01:25.404,0.70309126,OxNhL0rz4BBurzo1pVDStisHWDMuDFenAKz92ODqTQLgcDwgFWu10aE4sqHQE,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.404,0.71997434,OxNhL0rz4BBurzo1pVDStisHWDMuDFenAKz92ODqTQLgcDwgFWu10aE4sqHQE,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.404,WvGfS7q8ohMPlWYFk8doNzZMK9oWSAMKfHauLKnM4oVV3xAVYMSUFMFWlOyy6SYG,OxNhL0rz4BBurzo1pVDStisHWDMuDFenAKz92ODqTQLgcDwgFWu10aE4sqHQE,parentJob,Task,UPDATE
2017-10-31 13:01:25.404,AFJJLad04qspvlbhSYI3aFzgfUlhU9IqXuTkgWFfymcfR7r4x9afLOjU7Mo,OxNhL0rz4BBurzo1pVDStisHWDMuDFenAKz92ODqTQLgcDwgFWu10aE4sqHQE,hostMachine,Task,UPDATE
2017-10-31 13:01:25.404,Zv9Ojopbo8OyOIBwCmgZTeWqRpvgEOUO9YBgE7zReJDQjWPj1ovS5zDHskdjUf9u0,M,M,Task,NEW
2017-10-31 13:01:25.404,-478247728,Zv9Ojopbo8OyOIBwCmgZTeWqRpvgEOUO9YBgE7zReJDQjWPj1ovS5zDHskdjUf9u0,durantion,Task,UPDATE
2017-10-31 13:01:25.404,0.86411405,Zv9Ojopbo8OyOIBwCmgZTeWqRpvgEOUO9YBgE7zReJDQjWPj1ovS5zDHskdjUf9u0,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.404,0.3806936,Zv9Ojopbo8OyOIBwCmgZTeWqRpvgEOUO9YBgE7zReJDQjWPj1ovS5zDHskdjUf9u0,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.404,WvGfS7q8ohMPlWYFk8doNzZMK9oWSAMKfHauLKnM4oVV3xAVYMSUFMFWlOyy6SYG,Zv9Ojopbo8OyOIBwCmgZTeWqRpvgEOUO9YBgE7zReJDQjWPj1ovS5zDHskdjUf9u0,parentJob,Task,UPDATE
2017-10-31 13:01:25.404,bkwJCqtWhRZyS8XBqD2ahreaKOkawBD813jtY9Ug48YLOUkjXcFxc7vPvGv3oQwj9qs,Zv9Ojopbo8OyOIBwCmgZTeWqRpvgEOUO9YBgE7zReJDQjWPj1ovS5zDHskdjUf9u0,hostMachine,Task,UPDATE
2017-10-31 13:01:25.404,iB2F1bQatBfYXEkRU9PqgA9eZD2WSVg0OMnVkVmOaWB5eLWyfBBUNxWOWf,M,M,Task,NEW
2017-10-31 13:01:25.404,558184944,iB2F1bQatBfYXEkRU9PqgA9eZD2WSVg0OMnVkVmOaWB5eLWyfBBUNxWOWf,durantion,Task,UPDATE
2017-10-31 13:01:25.404,0.9220079,iB2F1bQatBfYXEkRU9PqgA9eZD2WSVg0OMnVkVmOaWB5eLWyfBBUNxWOWf,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.404,0.14756185,iB2F1bQatBfYXEkRU9PqgA9eZD2WSVg0OMnVkVmOaWB5eLWyfBBUNxWOWf,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.404,WvGfS7q8ohMPlWYFk8doNzZMK9oWSAMKfHauLKnM4oVV3xAVYMSUFMFWlOyy6SYG,iB2F1bQatBfYXEkRU9PqgA9eZD2WSVg0OMnVkVmOaWB5eLWyfBBUNxWOWf,parentJob,Task,UPDATE
2017-10-31 13:01:25.404,AFJJLad04qspvlbhSYI3aFzgfUlhU9IqXuTkgWFfymcfR7r4x9afLOjU7Mo,iB2F1bQatBfYXEkRU9PqgA9eZD2WSVg0OMnVkVmOaWB5eLWyfBBUNxWOWf,hostMachine,Task,UPDATE
2017-10-31 13:01:25.404,WqWk42Oi7AZFrsUEhZk7ADJjjJLBLiiPGwY4V87peXAqmLlSMJtkgWFyOfF7dZl9V6Afd,M,M,Task,NEW
2017-10-31 13:01:25.404,1946871360,WqWk42Oi7AZFrsUEhZk7ADJjjJLBLiiPGwY4V87peXAqmLlSMJtkgWFyOfF7dZl9V6Afd,durantion,Task,UPDATE
2017-10-31 13:01:25.404,0.81126285,WqWk42Oi7AZFrsUEhZk7ADJjjJLBLiiPGwY4V87peXAqmLlSMJtkgWFyOfF7dZl9V6Afd,consumedDisk,Task,UPDATE
2017-10-31 13:01:25.404,0.0660907,WqWk42Oi7AZFrsUEhZk7ADJjjJLBLiiPGwY4V87peXAqmLlSMJtkgWFyOfF7dZl9V6Afd,consumedCPUrate,Task,UPDATE
2017-10-31 13:01:25.404,WvGfS7q8ohMPlWYFk8doNzZMK9oWSAMKfHauLKnM4oVV3xAVYMSUFMFWlOyy6SYG,WqWk42Oi7AZFrsUEhZk7ADJjjJLBLiiPGwY4V87peXAqmLlSMJtkgWFyOfF7dZl9V6Afd,parentJob,Task,UPDATE
2017-10-31 13:01:25.404,S0L3Ym3C4BJOu0v9ZsQwXG5U4LOOiBfEKBFJcDH6dlQsECSGxIDLzWgohH,WqWk42Oi7AZFrsUEhZk7ADJjjJLBLiiPGwY4V87peXAqmLlSMJtkgWFyOfF7dZl9V6Afd,hostMachine,Task,UPDATE
2017-10-31 13:01:25.404,4YGToquV8dJTseAMONJlNLCnlGAMupQ4rM1LKODWPec0BVytoCPlzOk8hfOI7Wyz,M,M,Task,NEW
